Period,Campaign,Reach,Sample,Sample_subcategory,Sample_category,d13C_vs_VPDB,X15N_calib_vs_air,C_N,Season,Period_Season
Before,Mar'17,Impact,Echinogammarus,Shredder,Invertebrate,-26.30837298,4.132388303,5.54500415811189,Spring,Before_Spring
Before,Mar'17,Impact,Onychogomphus,Predator,Invertebrate,-26.75918016,6.864301618,4.7492201808783,Spring,Before_Spring
Before,Mar'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-25.69911883,4.402894463,4.91521435150168,Spring,Before_Spring
Before,Mar'17,Impact,Perla,Predator,Invertebrate,-27.6577278,6.697224284,4.42991606736878,Spring,Before_Spring
Before,Mar'17,Impact,Perla,Predator,Invertebrate,-26.48010905,5.785260502,4.16157331057688,Spring,Before_Spring
Before,Mar'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-26.11210319,4.579916877,4.9095546949679,Spring,Before_Spring
Before,Mar'17,Impact,Echinogammarus,Shredder,Invertebrate,-25.82894312,4.45261986,5.56313126493418,Spring,Before_Spring
Before,Mar'17,Impact,Ephemerella,Collector-gatherer,Invertebrate,-26.24192748,3.449161348,4.27686154835172,Spring,Before_Spring
Before,Mar'17,Impact,Atherix,Predator,Invertebrate,-27.74155136,7.859804067,4.92498470177982,Spring,Before_Spring
Before,Mar'17,Impact,Tipula,Shredder,Invertebrate,-28.39373952,3.610271634,6.25046042843041,Spring,Before_Spring
Before,Mar'17,Impact,Ephemerella,Collector-gatherer,Invertebrate,-26.18623707,3.832567676,4.30022537115062,Spring,Before_Spring
Before,Mar'17,Impact,Sericostoma,Shredder,Invertebrate,-28.39522735,5.302690647,6.34304535810761,Spring,Before_Spring
Before,Mar'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-27.41107424,7.382304167,6.64045990389709,Spring,Before_Spring
Before,Mar'17,Impact,Atherix,Predator,Invertebrate,-27.02965118,5.766260821,5.17337861348964,Spring,Before_Spring
Before,Mar'17,Impact,Baetis,Collector-gatherer,Invertebrate,-26.33309515,4.406322624,5.42494889266407,Spring,Before_Spring
Before,Mar'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-25.78645674,4.236578513,5.04164354883387,Spring,Before_Spring
Before,Mar'17,Impact,Epeorus,Scraper,Invertebrate,-28.91738941,5.244123966,5.9751369007155,Spring,Before_Spring
Before,Mar'17,Impact,Epeorus,Scraper,Invertebrate,-29.32328882,5.552839863,4.7687657376001,Spring,Before_Spring
Before,Mar'17,Impact,Echinogammarus,Shredder,Invertebrate,-26.74307395,4.436102292,5.42553319953069,Spring,Before_Spring
Before,Mar'17,Impact,Epeorus,Scraper,Invertebrate,-26.7440938,4.361653121,5.14125770809374,Spring,Before_Spring
Before,Mar'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-26.67066476,4.477793828,5.3037838428599,Spring,Before_Spring
Before,Mar'17,Impact,Epeorus,Scraper,Invertebrate,-26.59417618,5.396000275,5.15298994954572,Spring,Before_Spring
Before,Mar'17,Impact,Epeorus,Scraper,Invertebrate,-27.99952641,5.967769911,5.71405540933997,Spring,Before_Spring
Before,Mar'17,Impact,Onychogomphus,Predator,Invertebrate,-26.75939152,7.084507482,5.09058858349676,Spring,Before_Spring
Before,Mar'17,Impact,Baetis,Collector-gatherer,Invertebrate,-24.22710949,4.211762122,4.99530902539442,Spring,Before_Spring
Before,Mar'17,Impact,Onychogomphus,Predator,Invertebrate,-26.70431974,6.354905602,4.60068171873203,Spring,Before_Spring
Before,Mar'17,Impact,Calopteryx,Predator,Invertebrate,-26.29332108,6.973330053,4.66325324103717,Spring,Before_Spring
Before,Mar'17,Impact,Boyeria,Predator,Invertebrate,-26.15666148,8.050361399,4.67121319309875,Spring,Before_Spring
Before,Mar'17,Impact,Echinogammarus,Shredder,Invertebrate,-26.95724198,4.70610462,5.81429192585685,Spring,Before_Spring
Before,Mar'17,Impact,Ephemera,Collector-gatherer,Invertebrate,-26.64108917,5.020776451,4.42381048247916,Spring,Before_Spring
Before,Mar'17,Impact,Boyeria,Predator,Invertebrate,-28.51148999,5.734495841,5.59071038298623,Spring,Before_Spring
Before,Mar'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-26.97050001,4.10356266,5.35115366931387,Spring,Before_Spring
Before,Mar'17,Impact,Perla,Predator,Invertebrate,-26.77468923,6.456156476,4.58521896006654,Spring,Before_Spring
Before,Mar'17,Impact,Atherix,Predator,Invertebrate,-27.38965744,5.586590154,4.91617648997833,Spring,Before_Spring
Before,Mar'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-26.44425855,4.221688679,5.52246203128716,Spring,Before_Spring
Before,Mar'17,Impact,Ephemera,Collector-gatherer,Invertebrate,-27.07248478,5.144858404,5.16385320452953,Spring,Before_Spring
Before,Mar'17,Impact,Boyeria,Predator,Invertebrate,-28.15556312,5.801996423,5.10507306877571,Spring,Before_Spring
Before,Mar'17,Impact,Calopteryx,Predator,Invertebrate,-26.20051494,8.925883654,4.32788786581247,Spring,Before_Spring
Before,Mar'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-26.72573654,3.627087963,5.03904186938033,Spring,Before_Spring
Before,Mar'17,Impact,Hyporhyacophila,Predator,Invertebrate,-27.63748045,4.584007979,4.52450434578819,Spring,Before_Spring
Before,Mar'17,Impact,Rhyacophila,Predator,Invertebrate,-24.78496622,8.025545008,4.40984703270846,Spring,Before_Spring
Before,Mar'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.49933033,6.981271298,4.7656708537301,Spring,Before_Spring
Before,Mar'17,Impact,Atherix,Predator,Invertebrate,-27.11837793,6.291375643,5.09223149134119,Spring,Before_Spring
Before,Mar'17,Impact,Calopteryx,Predator,Invertebrate,-26.46771505,8.173450695,4.44755060805228,Spring,Before_Spring
Before,Mar'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-25.93535451,4.443050882,5.25873572319,Spring,Before_Spring
Before,Mar'17,Impact,Epeorus,Scraper,Invertebrate,-27.92915691,4.997945372,4.92428459676077,Spring,Before_Spring
Before,Mar'17,Impact,Echinogammarus,Shredder,Invertebrate,-26.55032272,4.22367399,6.13733312244537,Spring,Before_Spring
Before,Mar'17,Impact,Echinogammarus,Shredder,Invertebrate,-26.4921914,4.7289357,5.42240751734364,Spring,Before_Spring
Before,Mar'17,Impact,Calopteryx,Predator,Invertebrate,-26.78386786,6.378729337,4.18773020287416,Spring,Before_Spring
Before,Mar'17,Impact,Ephemera,Collector-gatherer,Invertebrate,-26.57479907,6.108727009,4.39683417555902,Spring,Before_Spring
Before,Mar'17,Impact,Echinogammarus,Shredder,Invertebrate,-27.32846657,4.522463331,5.89155223964606,Spring,Before_Spring
Before,Mar'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.66454567,7.074580926,4.83675144693023,Spring,Before_Spring
Before,Mar'17,Impact,Perla,Predator,Invertebrate,-27.23566043,6.299316888,4.44730262736324,Spring,Before_Spring
Before,Mar'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-26.86137629,4.444043537,5.08503635086728,Spring,Before_Spring
Before,Mar'17,Impact,Philopotamus,Collector-filterer,Invertebrate,-27.62932167,4.865922175,5.78365308480142,Spring,Before_Spring
Before,Mar'17,Impact,Perla,Predator,Invertebrate,-26.46826809,6.48675424,4.58611266500827,Spring,Before_Spring
Before,Mar'17,Impact,Atherix,Predator,Invertebrate,-27.03751082,6.040049841,5.10409598261001,Spring,Before_Spring
Before,Mar'17,Impact,Baetis,Collector-gatherer,Invertebrate,-25.76158658,3.851099238,4.93018105276,Spring,Before_Spring
Before,Mar'17,Impact,Cordulegaster,Predator,Invertebrate,-28.1339441,4.665270005,5.10220065402493,Spring,Before_Spring
Before,Mar'17,Impact,Atherix,Predator,Invertebrate,-25.99646331,6.492697092,4.94848249529562,Spring,Before_Spring
Before,Mar'17,Impact,Cordulegaster,Predator,Invertebrate,-27.08776828,5.161498173,4.52968159135685,Spring,Before_Spring
Before,Mar'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.80878806,7.234563156,4.7946775470091,Spring,Before_Spring
Before,Mar'17,Impact,Rhyacophila,Predator,Invertebrate,-26.01492524,7.186029862,5.13725703144596,Spring,Before_Spring
Before,Mar'17,Impact,Baetis,Collector-gatherer,Invertebrate,-24.58002331,4.240356064,4.59334413884585,Spring,Before_Spring
Before,Mar'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.60057856,7.106791831,4.73057334804537,Spring,Before_Spring
Before,Mar'17,Impact,Baetis,Collector-gatherer,Invertebrate,-25.05900773,4.090794281,5.21291178236171,Spring,Before_Spring
Before,Mar'17,Impact,Ephemerella,Collector-gatherer,Invertebrate,-26.50108929,3.734223142,4.42225715914319,Spring,Before_Spring
Before,Mar'17,Control,Echinogammarus,Shredder,Invertebrate,-26.12774812,4.310679817,5.37367761920529,Spring,Before_Spring
Before,Mar'17,Control,Ecdyonurus,Collector-gatherer,Invertebrate,-26.50826893,4.458260649,4.59881161197179,Spring,Before_Spring
Before,Mar'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-26.04159247,4.475098731,5.09136344072094,Spring,Before_Spring
Before,Mar'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-26.15441535,4.531555828,5.01629511429231,Spring,Before_Spring
Before,Mar'17,Control,Ephemera,Collector-gatherer,Invertebrate,-26.98212504,5.06344111,4.53455769853209,Spring,Before_Spring
Before,Mar'17,Impact,Lepidostoma,Shredder,Invertebrate,-28.44471985,1.074796731,5.79512446110301,Spring,Before_Spring
Before,Mar'17,Control,Perla,Predator,Invertebrate,-26.88776408,8.435019324,4.28972104840884,Spring,Before_Spring
Before,Mar'17,Control,Boyeria,Predator,Invertebrate,-27.79444979,6.150983084,5.057117010044,Spring,Before_Spring
Before,Mar'17,Control,Ephemera,Collector-gatherer,Invertebrate,-27.22213008,4.90892695,4.89459989645747,Spring,Before_Spring
Before,Mar'17,Control,Rhithrogena,Collector-gatherer,Invertebrate,-27.13700008,3.866946844,4.8032574571518,Spring,Before_Spring
Before,Mar'17,Control,Baetis,Collector-gatherer,Invertebrate,-27.15751334,3.373690102,4.34598585181838,Spring,Before_Spring
Before,Mar'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-26.62519446,4.179937066,5.24141196613366,Spring,Before_Spring
Before,Mar'17,Control,Baetis,Collector-gatherer,Invertebrate,-27.22930971,3.478680492,4.31295902473854,Spring,Before_Spring
Before,Mar'17,Control,Cordulegaster,Predator,Invertebrate,-26.96571444,4.122489493,4.4199338000983,Spring,Before_Spring
Before,Mar'17,Control,Echinogammarus,Shredder,Invertebrate,-26.37903545,4.076927626,5.76733237591429,Spring,Before_Spring
Before,Mar'17,Control,Ephemera,Collector-gatherer,Invertebrate,-27.06315238,4.726679479,4.66877848674917,Spring,Before_Spring
Before,Mar'17,Impact,Sericostoma,Shredder,Invertebrate,-28.70318682,2.940852358,6.20631529428585,Spring,Before_Spring
Before,Mar'17,Control,Hydropsyche,Collector-filterer,Invertebrate,-26.70929879,7.932848303,4.93760622154119,Spring,Before_Spring
Before,Mar'17,Control,Habroleptoides,Collector-gatherer,Invertebrate,-26.93494456,4.2670989,5.21090655054263,Spring,Before_Spring
Before,Mar'17,Control,Atherix,Predator,Invertebrate,-26.94725251,5.271440941,4.97865002589749,Spring,Before_Spring
Before,Mar'17,Control,Echinogammarus,Shredder,Invertebrate,-25.57183901,3.438071002,5.76465621321956,Spring,Before_Spring
Before,Mar'17,Control,Atherix,Predator,Invertebrate,-26.92161095,5.672583472,4.83784891626974,Spring,Before_Spring
Before,Mar'17,Impact,Sericostoma,Shredder,Invertebrate,-28.12163615,4.749460413,6.89187112117703,Spring,Before_Spring
Before,Mar'17,Impact,Calamoceras,Shredder,Invertebrate,-27.87957978,8.57962873,4.66356780997093,Spring,Before_Spring
Before,Mar'17,Control,Ecdyonurus,Collector-gatherer,Invertebrate,-26.58827061,4.427555912,4.89603927369676,Spring,Before_Spring
Before,Mar'17,Control,Rhithrogena,Collector-gatherer,Invertebrate,-27.27956718,3.975899136,4.75035006093562,Spring,Before_Spring
Before,Mar'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-26.11441451,4.322565521,5.30123375513204,Spring,Before_Spring
Before,Mar'17,Control,Boyeria,Predator,Invertebrate,-28.40164203,6.306487719,5.89522372024283,Spring,Before_Spring
Before,Mar'17,Control,Onychogomphus,Predator,Invertebrate,-26.38518942,5.869688074,4.45124760778837,Spring,Before_Spring
Before,Mar'17,Control,Setodes,Collector-gatherer,Invertebrate,-28.3175377,6.989915736,6.1884113599156,Spring,Before_Spring
Before,Mar'17,Control,Onychogomphus,Predator,Invertebrate,-26.99033034,5.868697599,5.12613902220039,Spring,Before_Spring
Before,Mar'17,Control,Hydropsyche,Collector-filterer,Invertebrate,-26.63750242,6.010335579,4.32938709907782,Spring,Before_Spring
Before,Mar'17,Control,Baetis,Collector-gatherer,Invertebrate,-26.11133752,3.850108762,4.96339838659748,Spring,Before_Spring
Before,Mar'17,Control,Ephemera,Collector-gatherer,Invertebrate,-26.73494036,5.634945408,4.77289654950272,Spring,Before_Spring
Before,Mar'17,Control,Baetis,Collector-gatherer,Invertebrate,-25.10793151,3.82381326,4.75468410609435,Spring,Before_Spring
Before,Mar'17,Control,Calopteryx,Predator,Invertebrate,-26.9943212,6.534721681,3.98088861754045,Spring,Before_Spring
Before,Mar'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-25.63067833,4.873005951,5.15574519499343,Spring,Before_Spring
Before,Mar'17,Control,Epeorus,Scraper,Invertebrate,-26.65059727,5.047871399,7.17430984384478,Spring,Before_Spring
Before,Mar'17,Control,Calopteryx,Predator,Invertebrate,-26.16365502,7.227267892,4.14656134047596,Spring,Before_Spring
Before,Mar'17,Control,Onychogomphus,Predator,Invertebrate,-25.83220694,8.141112749,4.65462567660294,Spring,Before_Spring
Before,Mar'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-25.39129916,4.907583864,5.04490804387538,Spring,Before_Spring
Before,Mar'17,Control,Boyeria,Predator,Invertebrate,-28.75692936,5.344253515,5.10475885622148,Spring,Before_Spring
Before,Mar'17,Control,Epeorus,Scraper,Invertebrate,-28.40399853,4.252579388,5.39653944241293,Spring,Before_Spring
Before,Mar'17,Control,Calopteryx,Predator,Invertebrate,-26.80916039,7.952416136,4.17207458953859,Spring,Before_Spring
Before,Mar'17,Control,Ecdyonurus,Collector-gatherer,Invertebrate,-26.00304592,4.53809416,4.91733974886997,Spring,Before_Spring
Before,Mar'17,Control,Habroleptoides,Collector-gatherer,Invertebrate,-27.13753951,4.076725999,5.11904388100137,Spring,Before_Spring
Before,Mar'17,Control,Atherix,Predator,Invertebrate,-27.68279206,6.423084417,5.33167359417287,Spring,Before_Spring
Before,Mar'17,Control,Sericostoma,Shredder,Invertebrate,-28.73749259,2.482190215,4.56411112516264,Spring,Before_Spring
Before,Mar'17,Control,Ecdyonurus,Collector-gatherer,Invertebrate,-26.6055858,4.430408658,4.93864705485134,Spring,Before_Spring
Before,Mar'17,Control,Habroleptoides,Collector-gatherer,Invertebrate,-27.14879238,4.039184265,5.29437840718104,Spring,Before_Spring
Before,Mar'17,Impact,Echinogammarus,Shredder,Invertebrate,-26.53602262,3.992751066,5.9312361045391,Spring,Before_Spring
Before,Mar'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-27.09661999,4.734694297,5.1407430083455,Spring,Before_Spring
Before,Mar'17,Impact,Ephemera,Collector-gatherer,Invertebrate,-26.43372383,3.782319764,4.64839308389686,Spring,Before_Spring
Before,Mar'17,Impact,Baetis,Collector-gatherer,Invertebrate,-25.53451746,4.382987519,4.8849994140025,Spring,Before_Spring
Before,Mar'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.9943212,7.133413555,5.50238795929613,Spring,Before_Spring
Before,Mar'17,Impact,Pararhyacophila,Predator,Invertebrate,-26.99841315,5.891572489,5.46651286235185,Spring,Before_Spring
Before,Mar'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-25.9201839,4.517347412,5.05700295278319,Spring,Before_Spring
Before,Mar'17,Impact,Atherix,Predator,Invertebrate,-26.8848615,7.008933067,4.91084063703159,Spring,Before_Spring
Before,Mar'17,Impact,Echinogammarus,Shredder,Invertebrate,-27.07206828,4.791006899,6.38639663492111,Spring,Before_Spring
Before,Mar'17,Impact,Pararhyacophila,Predator,Invertebrate,-27.44443588,5.821428722,4.88165450728288,Spring,Before_Spring
Before,Mar'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.87053967,7.168979409,5.24411393432626,Spring,Before_Spring
Before,Mar'17,Impact,Cordulegaster,Predator,Invertebrate,-26.72118343,5.377843488,4.05170386286502,Spring,Before_Spring
Before,Mar'17,Impact,Epeorus,Scraper,Invertebrate,-27.96922867,5.096280478,5.64913240131388,Spring,Before_Spring
Before,Mar'17,Impact,Echinogammarus,Shredder,Invertebrate,-26.48998817,3.837644426,6.1900720615302,Spring,Before_Spring
Before,Mar'17,Impact,Sericostoma,Shredder,Invertebrate,-29.37481405,5.283989152,7.06822520932494,Spring,Before_Spring
Before,Mar'17,Impact,Baetis,Collector-gatherer,Invertebrate,-27.41681521,4.246651746,4.97090653204541,Spring,Before_Spring
Before,Mar'17,Impact,Rhyacophila,Predator,Invertebrate,-27.78815982,5.876753384,4.63935040430685,Spring,Before_Spring
Before,Mar'17,Impact,Sericostoma,Shredder,Invertebrate,-28.00707923,5.235580073,5.79980165029462,Spring,Before_Spring
Before,Mar'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-25.54883929,5.150617199,4.87738379789693,Spring,Before_Spring
Before,Mar'17,Impact,Atherix,Predator,Invertebrate,-27.79327476,6.906187266,5.51166228686872,Spring,Before_Spring
Before,Mar'17,Impact,Philopotamus,Collector-filterer,Invertebrate,-27.23063141,5.361048502,4.72655471632733,Spring,Before_Spring
Before,Mar'17,Impact,Habroleptoides,Collector-gatherer,Invertebrate,-26.96567754,4.699128443,5.27086682639357,Spring,Before_Spring
Before,Mar'17,Impact,Baetis,Collector-gatherer,Invertebrate,-26.24651704,4.351373427,4.66866595008022,Spring,Before_Spring
Before,Mar'17,Impact,Dugesia,Predator,Invertebrate,-27.28689574,8.524433619,5.727410524941,Spring,Before_Spring
Before,Mar'17,Impact,Calopteryx,Predator,Invertebrate,-26.34574687,8.431567223,4.2426306776823,Spring,Before_Spring
Before,Mar'17,Impact,Ecdyonurus,Collector-gatherer,Invertebrate,-26.11557459,4.66553847,4.48811783061264,Spring,Before_Spring
Before,Mar'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-26.56466628,7.2983996,4.96507486235851,Spring,Before_Spring
Before,Mar'17,Impact,Epeorus,Scraper,Invertebrate,-27.96104477,5.307699721,5.78374322156503,Spring,Before_Spring
Before,Mar'17,Impact,Tipula,Shredder,Invertebrate,-28.89400974,0.997315814,6.89643154664394,Spring,Before_Spring
Before,Mar'17,Impact,Protonemura,Shredder,Invertebrate,-28.26487218,3.862342935,5.11104757024949,Spring,Before_Spring
Before,Mar'17,Impact,Pararhyacophila,Predator,Invertebrate,-27.67358517,7.27370109,4.93365092317486,Spring,Before_Spring
Before,Mar'17,Impact,Atherix,Predator,Invertebrate,-27.03697488,6.141412135,5.3181809956432,Spring,Before_Spring
Before,Mar'17,Impact,Philopotamus,Collector-filterer,Invertebrate,-27.41730266,4.812755194,5.04454758909099,Spring,Before_Spring
Before,Mar'17,Impact,Hydropsyche,Collector-filterer,Invertebrate,-27.23478611,7.639008253,5.49951323787187,Spring,Before_Spring
Before,Mar'17,Impact,Perla,Predator,Invertebrate,-26.3538124,8.799719777,4.88826546251985,Spring,Before_Spring
Before,Mar'17,Impact,Perla,Predator,Invertebrate,-27.33573102,7.88645446,4.39389659675998,Spring,Before_Spring
Before,Mar'17,Impact,Perla,Predator,Invertebrate,-27.00536587,7.977880367,4.81820999910593,Spring,Before_Spring
Before,Mar'17,Impact,Rhithrogena,Collector-gatherer,Invertebrate,-26.01936867,4.508664675,4.87688617648003,Spring,Before_Spring
Before,Mar'17,Impact,Sericostoma,Shredder,Invertebrate,-29.04771582,3.650056151,7.07209307690856,Spring,Before_Spring
